Order_ID,Order_Date,Region,Category,Sub_Category,Sales,Quantity,Profit
ORD104179,2019-07-03 03:03:31.036220726,South America,Office Supplies,Chairs,1093.32,6,115.62
ORD104180,2019-07-03 04:06:37.159943200,Asia,Office Supplies,Phones,2737.13,1,187.85
ORD104181,2019-07-03 05:09:43.283665674,South America,Technology,Phones,2152.17,14,461.28
ORD104182,2019-07-03 06:12:49.407388148,South America,Furniture,Binders,1020.14,6,-35.97
ORD104183,2019-07-03 07:15:55.531110624,South America,Furniture,Storage,3488.69,4,-168.01
ORD104184,2019-07-03 08:19:01.654833098,Asia,Technology,Tables,5767.23,12,1152.52
ORD104185,2019-07-03 09:22:07.778555572,Asia,Office Supplies,Phones,219.81,1,18.09
ORD104186,2019-07-03 10:25:13.902278046,Africa,Furniture,Binders,374.38,3,-7.96
ORD104187,2019-07-03 11:28:20.026000520,Europe,Furniture,Phones,4059.64,2,-28.47
ORD104188,2019-07-03 12:31:26.149722996,Europe,Furniture,Tables,4446.8,1,-201.88
ORD104189,2019-07-03 13:34:32.273445470,Africa,Office Supplies,Storage,2865.82,7,303.34
ORD104190,2019-07-03 14:37:38.397167944,Africa,Furniture,Phones,2057.36,7,-9.89
ORD104191,2019-07-03 15:40:44.520890418,South America,Technology,Accessories,3795.52,5,652.62
ORD104192,2019-07-03 16:43:50.644612894,Africa,Furniture,Storage,1680.77,10,118.83
ORD104193,2019-07-03 17:46:56.768335368,North America,Furniture,Storage,4465.7,6,-196.98
ORD104194,2019-07-03 18:50:02.892057842,Europe,Technology,Phones,4730.75,13,844.21
ORD104195,2019-07-03 19:53:09.015780316,Africa,Office Supplies,Tables,3110.09,4,212.71
ORD104196,2019-07-03 20:56:15.139502790,North America,Furniture,Phones,3640.76,2,-38.42
ORD104197,2019-07-03 21:59:21.263225266,North America,Office Supplies,Chairs,2353.02,8,119.54
ORD104198,2019-07-03 23:02:27.386947740,North America,Office Supplies,Paper,868.56,10,100.25
ORD104199,2019-07-04 00:05:33.510670214,North America,Office Supplies,Chairs,1772.47,8,195.84
ORD104200,2019-07-04 01:08:39.634392688,South America,Furniture,Storage,3274.62,11,39.87
ORD104201,2019-07-04 02:11:45.758115164,North America,Furniture,Chairs,1976.68,14,33.24
ORD104202,2019-07-04 03:14:51.881837638,South America,Technology,Chairs,2752.26,5,557.1
ORD104203,2019-07-04 04:17:58.005560112,South America,Office Supplies,Chairs,1890.93,13,157.86
ORD104204,2019-07-04 05:21:04.129282586,North America,Technology,Tables,1121.36,6,255.57
ORD104205,2019-07-04 06:24:10.253005062,Europe,Furniture,Accessories,1737.39,6,40.42
ORD104206,2019-07-04 07:27:16.376727536,North America,Furniture,Paper,4529.98,14,-98.19
ORD104207,2019-07-04 08:30:22.500450010,North America,Technology,Chairs,1767.62,3,285.82
ORD104208,2019-07-04 09:33:28.624172484,North America,Technology,Tables,1919.94,4,464.29
ORD104209,2019-07-04 10:36:34.747894958,Europe,Office Supplies,Paper,2972.87,13,158.71
ORD104210,2019-07-04 11:39:40.871617434,Asia,Furniture,Chairs,2110.27,3,178.6
ORD104211,2019-07-04 12:42:46.995339908,Asia,Office Supplies,Accessories,2996.68,9,294.67
ORD104212,2019-07-04 13:45:53.119062382,South America,Office Supplies,Paper,951.56,13,74.53
ORD104213,2019-07-04 14:48:59.242784856,South America,Furniture,Phones,1714.9,14,-37.6
ORD104214,2019-07-04 15:52:05.366507332,Europe,Furniture,Storage,2893.04,2,-9.92
ORD104215,2019-07-04 16:55:11.490229806,Africa,Office Supplies,Binders,1072.42,2,93.4
ORD104216,2019-07-04 17:58:17.613952280,Asia,Technology,Phones,2347.56,8,506.33
ORD104217,2019-07-04 19:01:23.737674754,South America,Furniture,Paper,2150.44,13,115.52
ORD104218,2019-07-04 20:04:29.861397228,Asia,Office Supplies,Paper,3397.04,7,276.22
ORD104219,2019-07-04 21:07:35.985119704,Europe,Technology,Accessories,4426.03,14,829.43
ORD104220,2019-07-04 22:10:42.108842178,Europe,Office Supplies,Accessories,3173.36,4,329.34
ORD104221,2019-07-04 23:13:48.232564652,Africa,Furniture,Storage,4461.77,2,396.26
ORD104222,2019-07-05 00:16:54.356287126,Africa,Technology,Chairs,3489.06,7,842.42
ORD104223,2019-07-05 01:20:00.480009602,Europe,Technology,Binders,3047.11,10,625.15
ORD104224,2019-07-05 02:23:06.603732076,South America,Technology,Binders,3865.64,3,610.39
ORD104225,2019-07-05 03:26:12.727454550,Asia,Furniture,Binders,4249.04,14,-165.74
ORD104226,2019-07-05 04:29:18.851177024,North America,Furniture,Phones,103.32,6,1.08
ORD104227,2019-07-05 05:32:24.974899498,Africa,Office Supplies,Accessories,931.13,2,94.32
ORD104228,2019-07-05 06:35:31.098621974,North America,Office Supplies,Binders,3100.92,4,263.0
ORD104229,2019-07-05 07:38:37.222344448,South America,Furniture,Tables,2195.4,9,96.83
ORD104230,2019-07-05 08:41:43.346066922,Africa,Office Supplies,Paper,3379.74,7,368.5
ORD104231,2019-07-05 09:44:49.469789396,North America,Technology,Binders,4462.85,3,687.43
ORD104232,2019-07-05 10:47:55.593511872,South America,Furniture,Paper,3546.96,2,314.16
ORD104233,2019-07-05 11:51:01.717234346,Asia,Furniture,Chairs,2066.33,11,-0.76
ORD104234,2019-07-05 12:54:07.840956820,South America,Office Supplies,Paper,42.23,8,2.25
ORD104235,2019-07-05 13:57:13.964679294,Africa,Furniture,Phones,2914.42,7,219.5
ORD104236,2019-07-05 15:00:20.088401768,Europe,Technology,Tables,3036.89,5,739.23
ORD104237,2019-07-05 16:03:26.212124244,Asia,Furniture,Tables,4687.51,8,306.06
ORD104238,2019-07-05 17:06:32.335846718,North America,Technology,Accessories,872.91,8,201.16
ORD104239,2019-07-05 18:09:38.459569192,Africa,Furniture,Storage,2689.99,14,217.07
ORD104240,2019-07-05 19:12:44.583291666,Europe,Furniture,Chairs,1421.5,11,40.31
ORD104241,2019-07-05 20:15:50.707014142,South America,Furniture,Chairs,2217.06,14,115.44
ORD104242,2019-07-05 21:18:56.830736616,Europe,Office Supplies,Chairs,318.54,12,22.31
ORD104243,2019-07-05 22:22:02.954459090,Africa,Office Supplies,Binders,3171.64,6,214.02
ORD104244,2019-07-05 23:25:09.078181564,Africa,Technology,Storage,5903.07,7,1244.92
ORD104245,2019-07-06 00:28:15.201904040,Europe,Office Supplies,Phones,2173.09,4,220.4
ORD104246,2019-07-06 01:31:21.325626514,South America,Furniture,Accessories,370.65,13,3.55
ORD104247,2019-07-06 02:34:27.449348988,Europe,Office Supplies,Phones,1853.75,2,144.63
ORD104248,2019-07-06 03:37:33.573071462,Africa,Office Supplies,Tables,1122.47,14,131.1
ORD104249,2019-07-06 04:40:39.696793936,Africa,Technology,Paper,215.26,10,43.45
ORD104250,2019-07-06 05:43:45.820516412,North America,Furniture,Paper,3635.29,10,356.05
ORD104251,2019-07-06 06:46:51.944238886,North America,Technology,Chairs,807.48,13,190.79
ORD104252,2019-07-06 07:49:58.067961360,Asia,Office Supplies,Paper,3247.32,1,307.77
ORD104253,2019-07-06 08:53:04.191683834,Africa,Furniture,Storage,2993.97,8,-145.6
ORD104254,2019-07-06 09:56:10.315406310,North America,Technology,Phones,914.55,13,164.25
ORD104255,2019-07-06 10:59:16.439128784,Europe,Technology,Phones,1880.89,7,360.69
ORD104256,2019-07-06 12:02:22.562851258,South America,Furniture,Chairs,4881.37,9,233.93
ORD104257,2019-07-06 13:05:28.686573732,Europe,Technology,Tables,4340.14,10,822.68
ORD104258,2019-07-06 14:08:34.810296206,South America,Technology,Tables,3162.45,4,736.16
ORD104259,2019-07-06 15:11:40.934018682,North America,Technology,Chairs,6299.08,3,1362.43
ORD104260,2019-07-06 16:14:47.057741156,Asia,Office Supplies,Phones,108.83,4,8.09
ORD104261,2019-07-06 17:17:53.181463630,Europe,Technology,Tables,2827.11,3,645.83
ORD104262,2019-07-06 18:20:59.305186104,Europe,Office Supplies,Phones,2966.51,10,211.26
ORD104263,2019-07-06 19:24:05.428908580,Europe,Technology,Paper,6286.8,13,982.49
ORD104264,2019-07-06 20:27:11.552631054,South America,Technology,Binders,5486.52,6,917.65
ORD104265,2019-07-06 21:30:17.676353528,North America,Technology,Storage,4255.85,3,639.54
ORD104266,2019-07-06 22:33:23.800076002,Europe,Technology,Chairs,920.91,3,214.79
ORD104267,2019-07-06 23:36:29.923798476,Europe,Furniture,Accessories,2187.75,14,96.41
ORD104268,2019-07-07 00:39:36.047520952,Asia,Office Supplies,Accessories,2432.57,1,218.78
ORD104269,2019-07-07 01:42:42.171243426,Asia,Furniture,Paper,4095.51,12,201.94
ORD104270,2019-07-07 02:45:48.294965900,North America,Furniture,Chairs,3116.47,3,149.71
ORD104271,2019-07-07 03:48:54.418688374,North America,Furniture,Tables,4191.96,6,145.98
ORD104272,2019-07-07 04:52:00.542410850,Africa,Furniture,Storage,2417.62,11,184.61
ORD104273,2019-07-07 05:55:06.666133324,Asia,Technology,Paper,933.34,8,181.16
ORD104274,2019-07-07 06:58:12.789855798,Africa,Technology,Tables,5178.83,9,1193.62
ORD104275,2019-07-07 08:01:18.913578272,South America,Furniture,Paper,2921.45,3,198.64
ORD104276,2019-07-07 09:04:25.037300746,Africa,Furniture,Paper,1543.93,10,-30.99
ORD104277,2019-07-07 10:07:31.161023222,Europe,Office Supplies,Accessories,2876.88,10,235.22
ORD104278,2019-07-07 11:10:37.284745696,Africa,Furniture,Paper,3646.82,10,274.39
ORD104279,2019-07-07 12:13:43.408468170,North America,Technology,Paper,4841.65,14,1128.52
ORD104280,2019-07-07 13:16:49.532190644,South America,Office Supplies,Paper,1576.83,2,81.49
ORD104281,2019-07-07 14:19:55.655913120,Europe,Furniture,Binders,1477.43,14,-24.44
ORD104282,2019-07-07 15:23:01.779635594,Africa,Office Supplies,Chairs,767.55,14,61.15
ORD104283,2019-07-07 16:26:07.903358068,South America,Furniture,Accessories,3373.76,4,-144.83
ORD104284,2019-07-07 17:29:14.027080542,South America,Office Supplies,Accessories,2496.91,1,170.4
ORD104285,2019-07-07 18:32:20.150803016,Europe,Office Supplies,Tables,2499.88,6,170.19
ORD104286,2019-07-07 19:35:26.274525492,Africa,Technology,Chairs,1488.23,5,255.17
ORD104287,2019-07-07 20:38:32.398247966,South America,Office Supplies,Storage,2154.61,11,167.56
ORD104288,2019-07-07 21:41:38.521970440,South America,Furniture,Tables,4291.41,13,308.77
ORD104289,2019-07-07 22:44:44.645692914,Asia,Office Supplies,Chairs,1887.38,9,126.62
ORD104290,2019-07-07 23:47:50.769415390,South America,Furniture,Phones,2512.94,7,93.76
ORD104291,2019-07-08 00:50:56.893137864,Asia,Furniture,Accessories,3575.39,2,120.26
ORD104292,2019-07-08 01:54:03.016860338,Africa,Technology,Phones,5987.62,6,1387.89
ORD104293,2019-07-08 02:57:09.140582812,Africa,Office Supplies,Storage,304.43,12,23.62
ORD104294,2019-07-08 04:00:15.264305288,Africa,Technology,Phones,5956.36,3,1026.62
ORD104295,2019-07-08 05:03:21.388027762,North America,Furniture,Storage,2824.72,8,236.51
ORD104296,2019-07-08 06:06:27.511750236,Africa,Office Supplies,Chairs,1109.5,13,120.17
ORD104297,2019-07-08 07:09:33.635472710,South America,Office Supplies,Binders,2477.76,5,231.68
ORD104298,2019-07-08 08:12:39.759195184,Europe,Furniture,Binders,2173.62,4,-78.28
ORD104299,2019-07-08 09:15:45.882917660,Asia,Technology,Chairs,3791.02,5,574.76
ORD104300,2019-07-08 10:18:52.006640134,North America,Technology,Tables,3912.51,7,658.33
ORD104301,2019-07-08 11:21:58.130362608,Africa,Office Supplies,Accessories,3559.31,12,226.96
ORD104302,2019-07-08 12:25:04.254085082,Africa,Technology,Storage,3379.72,12,553.01
ORD104303,2019-07-08 13:28:10.377807558,Europe,Office Supplies,Paper,1018.39,1,69.61
ORD104304,2019-07-08 14:31:16.501530032,Europe,Technology,Phones,4446.49,7,817.21
ORD104305,2019-07-08 15:34:22.625252506,North America,Furniture,Binders,3964.69,14,250.43
ORD104306,2019-07-08 16:37:28.748974980,Asia,Furniture,Phones,452.38,11,25.53
ORD104307,2019-07-08 17:40:34.872697454,Africa,Furniture,Paper,49.17,6,-1.69
ORD104308,2019-07-08 18:43:40.996419930,North America,Office Supplies,Phones,1657.78,11,196.28
ORD104309,2019-07-08 19:46:47.120142404,South America,Office Supplies,Phones,2279.15,6,233.95
ORD104310,2019-07-08 20:49:53.243864878,South America,Furniture,Tables,2193.81,12,-55.91
ORD104311,2019-07-08 21:52:59.367587352,North America,Furniture,Accessories,1570.32,11,-49.19
ORD104312,2019-07-08 22:56:05.491309828,Africa,Technology,Binders,5775.88,12,916.95
ORD104313,2019-07-08 23:59:11.615032302,North America,Furniture,Phones,1203.82,8,71.95
ORD104314,2019-07-09 01:02:17.738754776,Africa,Furniture,Phones,625.88,3,-9.11
ORD104315,2019-07-09 02:05:23.862477250,Europe,Furniture,Tables,947.52,14,-37.01
ORD104316,2019-07-09 03:08:29.986199724,North America,Office Supplies,Binders,411.75,6,32.75
ORD104317,2019-07-09 04:11:36.109922200,Africa,Office Supplies,Tables,2590.59,13,258.05
ORD104318,2019-07-09 05:14:42.233644674,North America,Furniture,Phones,1779.55,6,-7.68
ORD104319,2019-07-09 06:17:48.357367148,North America,Technology,Storage,5631.76,4,1116.58
ORD104320,2019-07-09 07:20:54.481089622,Africa,Technology,Binders,4393.37,6,743.65
ORD104321,2019-07-09 08:24:00.604812098,Africa,Furniture,Phones,2352.69,8,33.81
ORD104322,2019-07-09 09:27:06.728534572,Asia,Office Supplies,Accessories,424.54,1,31.89
ORD104323,2019-07-09 10:30:12.852257046,North America,Furniture,Paper,183.7,9,2.77
ORD104324,2019-07-09 11:33:18.975979520,South America,Technology,Tables,4033.84,2,792.94
ORD104325,2019-07-09 12:36:25.099701994,North America,Office Supplies,Storage,899.48,2,50.79
ORD104326,2019-07-09 13:39:31.223424470,North America,Office Supplies,Tables,1350.54,13,76.35
ORD104327,2019-07-09 14:42:37.347146944,Africa,Office Supplies,Chairs,4235.07,7,289.01
ORD104328,2019-07-09 15:45:43.470869418,North America,Furniture,Accessories,560.39,6,-18.29
ORD104329,2019-07-09 16:48:49.594591892,North America,Furniture,Paper,3407.29,6,-41.17
ORD104330,2019-07-09 17:51:55.718314368,South America,Furniture,Paper,921.32,2,-42.67
ORD104331,2019-07-09 18:55:01.842036842,Africa,Technology,Chairs,1512.03,12,279.84
ORD104332,2019-07-09 19:58:07.965759316,North America,Office Supplies,Chairs,2342.62,7,152.13
ORD104333,2019-07-09 21:01:14.089481790,Europe,Office Supplies,Phones,532.84,12,59.92
ORD104334,2019-07-09 22:04:20.213204266,Asia,Technology,Storage,2563.66,5,604.55
ORD104335,2019-07-09 23:07:26.336926740,South America,Technology,Paper,2327.45,4,419.04
ORD104336,2019-07-10 00:10:32.460649214,North America,Office Supplies,Tables,1783.86,13,148.57
ORD104337,2019-07-10 01:13:38.584371688,Europe,Office Supplies,Phones,1398.5,13,163.49
ORD104338,2019-07-10 02:16:44.708094162,North America,Technology,Accessories,1816.47,10,367.67
ORD104339,2019-07-10 03:19:50.831816638,North America,Furniture,Tables,3300.63,7,255.02
ORD104340,2019-07-10 04:22:56.955539112,Africa,Furniture,Paper,370.67,1,27.41
ORD104341,2019-07-10 05:26:03.079261586,Africa,Furniture,Chairs,3442.81,5,313.96
ORD104342,2019-07-10 06:29:09.202984060,Africa,Technology,Phones,6066.8,12,1095.48
ORD104343,2019-07-10 07:32:15.326706536,Europe,Office Supplies,Accessories,3954.99,14,209.78
ORD104344,2019-07-10 08:35:21.450429010,North America,Technology,Accessories,1670.77,7,267.98
ORD104345,2019-07-10 09:38:27.574151484,Asia,Furniture,Tables,3990.57,3,142.44
ORD104346,2019-07-10 10:41:33.697873958,South America,Furniture,Paper,2172.53,11,64.18
ORD104347,2019-07-10 11:44:39.821596432,Africa,Furniture,Chairs,3120.06,13,-16.32
ORD104348,2019-07-10 12:47:45.945318908,Africa,Technology,Tables,6170.23,8,1079.0
ORD104349,2019-07-10 13:50:52.069041382,North America,Technology,Tables,461.14,2,101.88
ORD104350,2019-07-10 14:53:58.192763856,North America,Furniture,Tables,184.58,12,0.2
ORD104351,2019-07-10 15:57:04.316486330,Europe,Furniture,Phones,942.71,2,38.27
ORD104352,2019-07-10 17:00:10.440208806,Europe,Office Supplies,Paper,2036.91,11,203.41
ORD104353,2019-07-10 18:03:16.563931280,Africa,Technology,Storage,5793.29,9,1118.37
ORD104354,2019-07-10 19:06:22.687653754,North America,Office Supplies,Accessories,2959.25,6,188.03
ORD104355,2019-07-10 20:09:28.811376228,Asia,Furniture,Phones,4114.6,12,325.54
ORD104356,2019-07-10 21:12:34.935098702,South America,Furniture,Paper,2355.58,13,-84.73
ORD104357,2019-07-10 22:15:41.058821178,North America,Furniture,Tables,2599.54,2,193.46
ORD104358,2019-07-10 23:18:47.182543652,North America,Office Supplies,Storage,316.65,9,34.38
ORD104359,2019-07-11 00:21:53.306266126,Europe,Technology,Chairs,4809.72,5,996.09
ORD104360,2019-07-11 01:24:59.429988600,South America,Technology,Tables,2939.09,3,625.87
ORD104361,2019-07-11 02:28:05.553711076,Africa,Office Supplies,Paper,827.67,12,62.13
ORD104362,2019-07-11 03:31:11.677433550,North America,Technology,Storage,918.83,6,215.15
ORD104363,2019-07-11 04:34:17.801156024,Africa,Office Supplies,Chairs,3367.32,11,230.52
ORD104364,2019-07-11 05:37:23.924878498,North America,Office Supplies,Paper,1930.95,13,172.21
ORD104365,2019-07-11 06:40:30.048600972,Africa,Technology,Tables,4337.95,2,651.47
ORD104366,2019-07-11 07:43:36.172323448,South America,Technology,Paper,1492.08,6,364.04
ORD104367,2019-07-11 08:46:42.296045922,Europe,Office Supplies,Accessories,2022.24,7,235.35
ORD104368,2019-07-11 09:49:48.419768396,South America,Technology,Binders,1014.17,8,224.17
ORD104369,2019-07-11 10:52:54.543490870,Asia,Technology,Binders,2643.72,6,508.45
ORD104370,2019-07-11 11:56:00.667213346,Europe,Office Supplies,Accessories,822.9,12,51.43
ORD104371,2019-07-11 12:59:06.790935820,South America,Furniture,Storage,745.26,8,17.79
ORD104372,2019-07-11 14:02:12.914658294,Asia,Office Supplies,Paper,2462.2,1,259.51
ORD104373,2019-07-11 15:05:19.038380768,North America,Technology,Binders,4373.9,8,920.82
ORD104374,2019-07-11 16:08:25.162103244,North America,Furniture,Tables,3611.09,10,105.17
ORD104375,2019-07-11 17:11:31.285825718,Africa,Technology,Paper,5625.84,12,1321.76
ORD104376,2019-07-11 18:14:37.409548192,Europe,Office Supplies,Paper,1401.8,12,100.82
ORD104377,2019-07-11 19:17:43.533270666,North America,Office Supplies,Chairs,3224.58,3,355.34
ORD104378,2019-07-11 20:20:49.656993140,Europe,Office Supplies,Accessories,2365.25,10,191.02
ORD104379,2019-07-11 21:23:55.780715616,North America,Furniture,Phones,1124.99,8,-55.84
ORD104380,2019-07-11 22:27:01.904438090,Africa,Technology,Binders,4206.58,9,938.88
ORD104381,2019-07-11 23:30:08.028160564,South America,Furniture,Storage,3779.7,8,308.71
ORD104382,2019-07-12 00:33:14.151883038,Africa,Office Supplies,Accessories,2652.62,6,222.57
ORD104383,2019-07-12 01:36:20.275605514,Asia,Technology,Tables,2260.44,6,441.86
ORD104384,2019-07-12 02:39:26.399327988,North America,Office Supplies,Paper,3035.5,10,322.92
ORD104385,2019-07-12 03:42:32.523050462,Asia,Technology,Binders,3985.31,8,950.41
ORD104386,2019-07-12 04:45:38.646772936,Asia,Furniture,Binders,4000.03,10,384.66
ORD104387,2019-07-12 05:48:44.770495410,Europe,Furniture,Accessories,1112.08,13,2.05
ORD104388,2019-07-12 06:51:50.894217886,North America,Furniture,Phones,678.57,11,26.6
ORD104389,2019-07-12 07:54:57.017940360,Asia,Furniture,Accessories,1758.3,14,129.13
ORD104390,2019-07-12 08:58:03.141662834,South America,Technology,Phones,3941.28,13,800.81
ORD104391,2019-07-12 10:01:09.265385308,Asia,Technology,Accessories,683.94,6,134.18
ORD104392,2019-07-12 11:04:15.389107784,South America,Furniture,Chairs,1236.54,4,44.26
ORD104393,2019-07-12 12:07:21.512830258,Europe,Furniture,Chairs,689.22,9,2.43
ORD104394,2019-07-12 13:10:27.636552732,Asia,Technology,Accessories,5721.31,2,968.09
ORD104395,2019-07-12 14:13:33.760275206,Africa,Office Supplies,Tables,3008.34,13,164.45
ORD104396,2019-07-12 15:16:39.883997680,Europe,Furniture,Phones,2693.61,11,111.78
ORD104397,2019-07-12 16:19:46.007720156,South America,Technology,Paper,2845.12,3,534.64
ORD104398,2019-07-12 17:22:52.131442630,Europe,Furniture,Tables,1875.09,5,154.59
ORD104399,2019-07-12 18:25:58.255165104,Asia,Technology,Binders,3214.82,6,553.9
ORD104400,2019-07-12 19:29:04.378887578,North America,Furniture,Accessories,3378.01,3,-11.46
ORD104401,2019-07-12 20:32:10.502610054,North America,Furniture,Tables,2701.2,4,258.17
ORD104402,2019-07-12 21:35:16.626332528,South America,Office Supplies,Tables,2518.07,14,223.96
ORD104403,2019-07-12 22:38:22.750055002,South America,Office Supplies,Binders,934.36,8,69.4
ORD104404,2019-07-12 23:41:28.873777476,North America,Office Supplies,Accessories,2151.8,4,237.26
ORD104405,2019-07-13 00:44:34.997499950,South America,Office Supplies,Tables,2544.21,2,259.6
